,,,Total,3.689,3.993,3.326,3.7,3.302,2.892,2.155,0.515,0.363,1.569,4.18,3.595,3.653,3.747,3.829,3.77,3.361,3.607,3.232,3.501,3.396,3.314,2.752,2.939,2.904,2.752,3.009,3.314,3.22,3.267,**,3.724,3.665,4.262,3.372,3.384,3.29,3.419,3.794,4.122,3.7,3.806,3.618,3.361,3.371,3.571,3.653,2.529,2.799,1.768,0.363,0.234,2.611,3.29,1.686,2.026,1.803,2.131,2.377,2.4,2.436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,5.082,4.009,4.697,5.047,4.406,4.219,4.977,4.977,4.93,4.662,4.883,4.254,4.883,4.056,4.534,4.429,4.301,4.417,4.825,4.755,4.371,4.417,4.114,4.406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.023,0.023,0.023,0.035,0.023,0.012,0.012,0.012,0.012,0.023,0.023,0.023,0.035,0.023,0.012,0.012,0.012,0.012,0.012,0.023,0.035,0.023,0.023,0.035,0.023,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,1,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.164,0.164,0.152,0.164,0.059,0.023,0.023,0.082,0.023,0.164,0.164,0.152,0.164,0.059,0.023,0.023,0.082,0.023,0.023,0.094,0.082,0.105,0.059,0.129,0.117,0.105,0.012,0.023,0.012,0.012,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.035,0.047,0.035,0.035,0.035,0.035,0.035,0.035,0.012,0.082,0.047,0.023,0.023,0.012,0.035,0.035,0.023,0.023,0.023,0.023,0.023,0.035,0.023,0.023,0.023,0.023,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,2,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.141,0.246,0.199,0.222,0.07,0.082,0.07,0.152,0.105,0.141,0.246,0.199,0.222,0.07,0.082,0.07,0.152,0.105,0.082,0.211,0.234,0.222,0.234,0.152,0.316,0.199,0.211,0.176,0.023,0.012,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,0.186,0.233,0.221,0.221,0.21,0.21,0.128,0.198,0.117,0.152,0.163,0.117,0.117,0.117,0.128,0.128,0.128,0.117,0.117,0.117,0.117,0.035,0.023,0.023,0.023,0.023,0.012,0.012,0.012,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,3,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.222,0.386,0.316,0.386,0.094,0.082,0.117,0.246,0.222,0.222,0.386,0.316,0.386,0.094,0.082,0.117,0.246,0.222,0.152,0.375,0.433,0.316,0.328,0.422,0.48,0.234,0.386,0.152,0.152,0.105,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466,0.35,0.385,0.408,0.361,0.35,0.42,0.245,0.28,0.315,0.42,0.408,0.431,0.35,0.466,0.396,0.35,0.291,0.431,0.315,0.338,0.315,0.28,0.245,0.245,0.117,0.315,0.268,0.35,0.291,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,4,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.34,0.152,0.41,0.281,0.281,0.094,0.515,0.351,0.246,0.34,0.152,0.41,0.281,0.281,0.094,0.515,0.351,0.246,0.222,0.925,0.632,0.433,0.445,0.574,0.585,0.316,0.597,0.07,0.293,0.246,0.422,,,,,,,,Instrument Out of Date,,,,,,,,,,,,,,,,,,,,,,,,0.536,0.478,0.478,0.559,0.571,0.548,0.501,0.198,0.559,0.338,0.559,0.524,0.478,0.571,0.571,0.559,0.536,0.385,0.455,0.338,0.466,0.361,0.35,0.35,0.35,0.152,0.373,0.303,0.455,0.385,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,5,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.398,0.269,0.41,0.48,0.258,0.105,0.351,0.269,0.316,0.398,0.269,0.41,0.48,0.258,0.105,0.351,0.269,0.316,0.316,0.386,0.585,0.96,0.433,0.667,0.48,0.363,0.644,0.281,0.375,0.34,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734,0.711,0.711,0.664,0.711,0.664,0.641,0.291,0.583,0.35,0.664,0.594,0.524,0.594,0.629,0.629,0.594,0.559,0.548,0.571,0.571,0.513,0.478,0.455,0.455,0.315,0.478,0.396,0.606,0.466,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,6,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.398,0.269,0.211,0.258,0.281,0.117,0.363,0.34,0.258,0.398,0.269,0.211,0.258,0.281,0.117,0.363,0.34,0.258,0.34,0.749,0.258,0.351,0.55,0.738,0.738,0.328,0.749,0.574,0.445,0.433,0.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734,0.723,0.688,0.711,0.781,0.699,0.664,0.746,0.711,0.408,0.699,0.618,0.583,0.641,0.664,0.699,0.641,0.431,0.606,0.548,0.559,0.478,0.513,0.571,0.548,0.466,0.501,0.361,0.699,0.524,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,7,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.047,0.761,0.375,0.234,0.164,0.351,0.363,0.351,0.012,0.047,0.761,0.375,0.234,0.164,0.351,0.363,0.351,0.433,0.363,0.328,0.316,0.55,0.679,0.574,0.351,0.269,0.855,0.48,0.422,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664,0.629,0.699,0.676,0.688,0.676,0.431,0.711,0.688,0.431,0.618,0.583,0.548,0.571,0.571,0.513,0.594,0.245,0.629,0.431,0.594,0.571,0.606,0.583,0.536,0.583,0.548,0.443,0.583,0.583,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.269,0.187,0.258,0.082,0.164,0.199,0.304,0.398,0.386,0.269,0.187,0.258,0.082,0.164,0.199,0.304,0.398,0.386,0.152,0.059,0.304,0.492,0.515,0.574,0.504,0.574,0.691,0.785,0.422,0.398,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,0.559,0.548,0.594,0.559,0.594,0.396,0.548,0.478,0.361,0.548,0.513,0.524,0.513,0.478,0.443,0.466,0.245,0.466,0.361,0.385,0.361,0.455,0.466,0.466,0.466,0.245,0.35,0.478,0.524,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,9,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.667,0.351,0.176,0.117,0.105,0.222,0.246,0.281,0.34,0.667,0.351,0.176,0.117,0.105,0.222,0.246,0.281,0.34,0.082,0.012,0.222,0.398,0.433,0.504,0.082,0.48,0.55,0.749,0.445,0.375,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396,0.361,0.361,0.431,0.361,0.361,0.35,0.373,0.361,0.408,0.35,0.303,0.28,0.315,0.338,0.361,0.338,0.221,0.315,0.245,0.221,0.14,0.35,0.361,0.303,0.35,0.128,0.268,0.408,0.431,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,10,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.258,0.34,0.152,0.059,0.445,0.269,0.164,0.152,0.222,0.258,0.34,0.152,0.059,0.445,0.269,0.164,0.152,0.222,0.105,0.012,0.316,0.164,0.129,0.316,0.176,0.117,0.621,0.597,0.258,0.258,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186,0.175,0.175,0.186,0.163,0.186,0.163,0.152,0.128,0.14,0.14,0.128,0.128,0.14,0.233,0.163,0.152,0.105,0.163,0.082,0.07,0.152,0.221,0.163,0.14,0.175,0.105,0.128,0.198,0.221,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,11,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.141,0.141,0.152,0.07,0.211,0.258,0.047,0.457,0.141,0.141,0.141,0.152,0.07,0.211,0.258,0.047,0.457,0.141,0.023,0.012,0.105,0.117,0.082,0.176,0.035,0.059,0.035,0.363,0.105,0.094,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.023,0.035,0.035,0.023,0.035,0.023,0.023,0.023,0.023,0.023,0.023,0.012,0.023,0.023,0.012,0.023,0.023,0.023,0.023,0.012,0.023,0.023,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,12,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.141,0.082,0.047,0.023,0.023,0.07,0.012,0.012,0.047,0.141,0.082,0.047,0.023,0.023,0.07,0.012,0.012,0.047,0.012,0.012,0.035,0.035,0.023,0.012,0.012,0.105,0.258,0.246,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,December,13,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.047,0.117,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,3.185,2.67,3.279,2.564,2.26,1.721,2.588,3.126,2.681,3.185,2.67,3.279,2.564,2.26,1.721,2.588,3.126,2.681,1.967,3.244,3.583,3.946,3.817,4.988,4.133,3.255,5.082,5,3.044,2.728,3.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,4.266,4.394,4.557,4.51,4.394,3.869,3.485,4.079,2.937,4.289,3.939,3.683,3.893,4.138,3.974,3.893,2.692,3.811,3.089,3.392,3.089,3.38,3.287,3.135,2.716,2.786,2.599,3.846,3.497,3.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Note : Blank means Missing Data/ Data Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source : Bangladesh Meteorological Department (BMD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
