Block,Measure,Station_Name,Year,Month,Daily_Readings,Rule,Monthly_Value
B58,Min_Temp,Rajshahi,1977,5,31,minimum,16.1
B58,Min_Temp,Rajshahi,1977,6,30,minimum,19.7
B58,Min_Temp,Rajshahi,1977,7,30,minimum,24.4
B58,Min_Temp,Rajshahi,1977,8,31,minimum,24.3
B58,Min_Temp,Rajshahi,1977,9,30,minimum,23.2
B58,Min_Temp,Rajshahi,1977,10,31,minimum,20.6
B58,Min_Temp,Rajshahi,1977,11,29,minimum,16.1
B58,Min_Temp,Rajshahi,1977,12,31,minimum,12.2
B58,Min_Temp,Rajshahi,1978,1,31,minimum,8.3
B58,Min_Temp,Rajshahi,1978,2,28,minimum,9.8
B58,Min_Temp,Rajshahi,1978,3,30,minimum,10.3
B58,Min_Temp,Rajshahi,1978,4,30,minimum,18.3
B58,Min_Temp,Rajshahi,1978,5,31,minimum,19.7
B58,Min_Temp,Rajshahi,1978,6,30,minimum,21.9
B58,Min_Temp,Rajshahi,1978,7,31,minimum,24.4
B58,Min_Temp,Rajshahi,1978,8,31,minimum,24.4
B58,Min_Temp,Rajshahi,1978,9,30,minimum,23.3
B58,Min_Temp,Rajshahi,1978,10,31,minimum,20.6
B58,Min_Temp,Rajshahi,1978,11,30,minimum,11.9
B58,Min_Temp,Rajshahi,1978,12,31,minimum,10.4
B58,Min_Temp,Rajshahi,1979,1,31,minimum,9.2
B58,Min_Temp,Rajshahi,1979,2,28,minimum,10.2
B58,Min_Temp,Rajshahi,1979,3,31,minimum,11.3
B58,Min_Temp,Rajshahi,1979,4,30,minimum,18.6
B58,Min_Temp,Rajshahi,1979,5,31,minimum,16.4
B58,Min_Temp,Rajshahi,1979,6,30,minimum,22.2
B58,Min_Temp,Rajshahi,1979,7,31,minimum,24.3
B58,Min_Temp,Rajshahi,1979,8,31,minimum,23.4
B58,Min_Temp,Rajshahi,1979,9,30,minimum,16.2
B58,Min_Temp,Rajshahi,1979,10,31,minimum,21.4
B58,Min_Temp,Rajshahi,1979,11,30,minimum,17.0
B58,Min_Temp,Rajshahi,1979,12,30,minimum,8.3
B58,Min_Temp,Rajshahi,1980,1,31,minimum,8.7
B58,Min_Temp,Rajshahi,1980,2,29,minimum,6.9
B58,Min_Temp,Rajshahi,1980,3,30,minimum,11.4
B58,Min_Temp,Rajshahi,1980,4,30,minimum,20.4
B58,Min_Temp,Rajshahi,1980,5,31,minimum,19.4
B58,Min_Temp,Rajshahi,1980,6,30,minimum,22.8
B58,Min_Temp,Rajshahi,1980,7,30,minimum,24.4
B58,Min_Temp,Rajshahi,1980,8,31,minimum,23.5
B58,Min_Temp,Rajshahi,1980,9,30,minimum,24.4
B58,Min_Temp,Rajshahi,1980,10,31,minimum,20.8
B58,Min_Temp,Rajshahi,1980,11,30,minimum,14.4
B58,Min_Temp,Rajshahi,1980,12,31,minimum,10.0
B58,Min_Temp,Rajshahi,1981,1,31,minimum,9.0
B58,Min_Temp,Rajshahi,1981,2,28,minimum,10.6
B58,Min_Temp,Rajshahi,1981,3,31,minimum,12.2
B58,Min_Temp,Rajshahi,1981,4,30,minimum,16.3
B58,Min_Temp,Rajshahi,1981,5,31,minimum,19.8
B58,Min_Temp,Rajshahi,1981,6,30,minimum,19.3
B58,Min_Temp,Rajshahi,1981,7,31,minimum,23.1
B58,Min_Temp,Rajshahi,1981,8,25,minimum,24.8
B58,Min_Temp,Rajshahi,1981,9,24,minimum,22.8
B58,Min_Temp,Rajshahi,1981,10,31,minimum,17.9
B58,Min_Temp,Rajshahi,1981,11,30,minimum,12.1
B58,Min_Temp,Rajshahi,1981,12,31,minimum,8.3
B58,Min_Temp,Rajshahi,1982,1,30,minimum,7.8
B58,Min_Temp,Rajshahi,1982,2,26,minimum,9.0
B58,Min_Temp,Rajshahi,1982,3,31,minimum,12.8
B58,Min_Temp,Rajshahi,1982,4,30,minimum,18.6
B58,Min_Temp,Rajshahi,1982,5,28,minimum,21.7
B58,Min_Temp,Rajshahi,1982,6,30,minimum,23.0
B58,Min_Temp,Rajshahi,1982,7,31,minimum,23.3
B58,Min_Temp,Rajshahi,1982,8,31,minimum,23.9
B58,Min_Temp,Rajshahi,1982,9,30,minimum,22.8
B58,Min_Temp,Rajshahi,1982,10,30,minimum,18.5
B58,Min_Temp,Rajshahi,1982,11,30,minimum,8.9
B58,Min_Temp,Rajshahi,1982,12,31,minimum,8.8
B58,Min_Temp,Rajshahi,1983,1,31,minimum,6.3
B58,Min_Temp,Rajshahi,1983,2,28,minimum,5.0
B58,Min_Temp,Rajshahi,1983,3,31,minimum,11.4
B58,Min_Temp,Rajshahi,1983,4,29,minimum,16.4
B58,Min_Temp,Rajshahi,1983,5,31,minimum,20.8
B58,Min_Temp,Rajshahi,1983,6,30,minimum,22.3
B58,Min_Temp,Rajshahi,1983,7,30,minimum,24.0
B58,Min_Temp,Rajshahi,1983,8,31,minimum,23.5
B58,Min_Temp,Rajshahi,1983,9,30,minimum,24.4
B58,Min_Temp,Rajshahi,1983,10,31,minimum,18.8
B58,Min_Temp,Rajshahi,1983,11,30,minimum,14.4
B58,Min_Temp,Rajshahi,1983,12,31,minimum,7.2
B58,Min_Temp,Rajshahi,1984,1,31,minimum,7.1
B58,Min_Temp,Rajshahi,1984,2,29,minimum,7.9
B58,Min_Temp,Rajshahi,1984,3,31,minimum,9.5
B58,Min_Temp,Rajshahi,1984,4,30,minimum,18.2
B58,Min_Temp,Rajshahi,1984,5,31,minimum,19.4
B58,Min_Temp,Rajshahi,1984,6,30,minimum,23.5
B58,Min_Temp,Rajshahi,1984,7,31,minimum,24.0
B58,Min_Temp,Rajshahi,1984,8,31,minimum,23.6
B58,Min_Temp,Rajshahi,1984,9,30,minimum,22.0
B58,Min_Temp,Rajshahi,1984,10,31,minimum,19.3
B58,Min_Temp,Rajshahi,1984,11,30,minimum,14.5
B58,Min_Temp,Rajshahi,1984,12,31,minimum,8.0
B58,Min_Temp,Rajshahi,1985,1,31,minimum,8.8
B58,Min_Temp,Rajshahi,1985,2,28,minimum,8.5
B58,Min_Temp,Rajshahi,1985,3,31,minimum,13.2
B58,Min_Temp,Rajshahi,1985,4,24,minimum,19.5
B58,Min_Temp,Rajshahi,1985,5,31,minimum,19.3
B58,Min_Temp,Rajshahi,1985,6,30,minimum,22.4
B58,Min_Temp,Rajshahi,1985,7,31,minimum,23.6
B58,Min_Temp,Rajshahi,1985,8,31,minimum,24.8
B58,Min_Temp,Rajshahi,1985,9,30,minimum,23.5
B58,Min_Temp,Rajshahi,1985,10,31,minimum,17.8
B58,Min_Temp,Rajshahi,1985,11,30,minimum,11.5
B58,Min_Temp,Rajshahi,1985,12,31,minimum,8.0
B58,Min_Temp,Rajshahi,1986,1,31,minimum,7.6
B58,Min_Temp,Rajshahi,1986,2,28,minimum,8.5
B58,Min_Temp,Rajshahi,1986,3,31,minimum,13.0
B58,Min_Temp,Rajshahi,1986,4,30,minimum,16.5
B58,Min_Temp,Rajshahi,1986,5,31,minimum,19.5
B58,Min_Temp,Rajshahi,1986,6,30,minimum,22.2
B58,Min_Temp,Rajshahi,1986,7,31,minimum,24.0
B58,Min_Temp,Rajshahi,1986,8,31,minimum,23.5
B58,Min_Temp,Rajshahi,1986,9,30,minimum,21.5
B58,Min_Temp,Rajshahi,1986,10,31,minimum,17.8
B58,Min_Temp,Rajshahi,1986,11,30,minimum,14.5
B58,Min_Temp,Rajshahi,1986,12,31,minimum,9.6
B58,Min_Temp,Rajshahi,1987,1,31,minimum,7.2
B58,Min_Temp,Rajshahi,1987,2,28,minimum,9.0
B58,Min_Temp,Rajshahi,1987,3,31,minimum,14.4
B58,Min_Temp,Rajshahi,1987,4,30,minimum,18.5
B58,Min_Temp,Rajshahi,1987,5,31,minimum,18.0
B58,Min_Temp,Rajshahi,1987,6,23,minimum,22.4
B58,Min_Temp,Rajshahi,1987,7,31,minimum,23.3
B58,Min_Temp,Rajshahi,1987,8,31,minimum,23.5
B58,Min_Temp,Rajshahi,1987,9,30,minimum,21.2
B58,Min_Temp,Rajshahi,1987,10,31,minimum,17.2
B58,Min_Temp,Rajshahi,1987,11,30,minimum,11.8
B58,Min_Temp,Rajshahi,1987,12,31,minimum,9.0
B58,Min_Temp,Rajshahi,1988,1,31,minimum,7.4
B58,Min_Temp,Rajshahi,1988,2,29,minimum,9.3
B58,Min_Temp,Rajshahi,1988,3,31,minimum,13.4
B58,Min_Temp,Rajshahi,1988,4,30,minimum,17.2
B58,Min_Temp,Rajshahi,1988,5,31,minimum,20.7
B58,Min_Temp,Rajshahi,1988,6,30,minimum,22.4
B58,Min_Temp,Rajshahi,1988,7,31,minimum,24.0
B58,Min_Temp,Rajshahi,1988,8,29,minimum,23.3
B58,Min_Temp,Rajshahi,1988,9,30,minimum,22.4
B58,Min_Temp,Rajshahi,1988,10,31,minimum,19.0
B58,Min_Temp,Rajshahi,1988,11,30,minimum,12.5
B58,Min_Temp,Rajshahi,1988,12,31,minimum,11.6
B58,Min_Temp,Rajshahi,1989,1,31,minimum,4.6
B58,Min_Temp,Rajshahi,1989,2,28,minimum,7.2
B58,Min_Temp,Rajshahi,1989,3,31,minimum,10.2
B58,Min_Temp,Rajshahi,1989,4,30,minimum,14.9
B58,Min_Temp,Rajshahi,1989,5,31,minimum,19.8
B58,Min_Temp,Rajshahi,1989,6,30,minimum,22.6
B58,Min_Temp,Rajshahi,1989,7,31,minimum,22.7
B58,Min_Temp,Rajshahi,1989,8,31,minimum,23.7
B58,Min_Temp,Rajshahi,1989,9,30,minimum,19.4
B58,Min_Temp,Rajshahi,1989,10,31,minimum,19.0
B58,Min_Temp,Rajshahi,1989,11,30,minimum,13.5
B58,Min_Temp,Rajshahi,1989,12,31,minimum,6.2
B58,Min_Temp,Rajshahi,1990,1,31,minimum,6.0
B58,Min_Temp,Rajshahi,1990,2,28,minimum,9.5
B58,Min_Temp,Rajshahi,1990,3,31,minimum,11.9
B58,Min_Temp,Rajshahi,1990,4,30,minimum,13.8
B58,Min_Temp,Rajshahi,1990,5,31,minimum,19.3
B58,Min_Temp,Rajshahi,1990,6,30,minimum,21.6
B58,Min_Temp,Rajshahi,1990,7,31,minimum,24.2
B58,Min_Temp,Rajshahi,1990,8,31,minimum,23.5
B58,Min_Temp,Rajshahi,1990,9,30,minimum,22.0
B58,Min_Temp,Rajshahi,1990,10,31,minimum,14.5
B58,Min_Temp,Rajshahi,1990,11,30,minimum,9.5
B58,Min_Temp,Rajshahi,1990,12,31,minimum,6.6
B58,Min_Temp,Rajshahi,1991,1,31,minimum,5.2
B58,Min_Temp,Rajshahi,1991,2,28,minimum,10.2
B58,Min_Temp,Rajshahi,1991,3,31,minimum,13.0
B58,Min_Temp,Rajshahi,1991,4,30,minimum,17.2
B58,Min_Temp,Rajshahi,1991,5,31,minimum,19.0
B58,Min_Temp,Rajshahi,1991,6,30,minimum,22.2
B58,Min_Temp,Rajshahi,1991,7,31,minimum,24.0
B58,Min_Temp,Rajshahi,1991,8,31,minimum,23.2
B58,Min_Temp,Rajshahi,1991,9,30,minimum,23.0
B58,Min_Temp,Rajshahi,1991,10,31,minimum,18.0
B58,Min_Temp,Rajshahi,1991,11,30,minimum,10.5
B58,Min_Temp,Rajshahi,1991,12,31,minimum,7.5
B58,Min_Temp,Rajshahi,1992,1,31,minimum,7.2
B58,Min_Temp,Rajshahi,1992,2,29,minimum,8.5
B58,Min_Temp,Rajshahi,1992,3,31,minimum,12.6
B58,Min_Temp,Rajshahi,1992,4,30,minimum,17.5
B58,Min_Temp,Rajshahi,1992,5,31,minimum,18.0
B58,Min_Temp,Rajshahi,1992,6,30,minimum,22.0
B58,Min_Temp,Rajshahi,1992,7,31,minimum,23.9
B58,Min_Temp,Rajshahi,1992,8,31,minimum,23.2
B58,Min_Temp,Rajshahi,1992,9,30,minimum,21.7
B58,Min_Temp,Rajshahi,1992,10,31,minimum,15.8
B58,Min_Temp,Rajshahi,1992,11,30,minimum,13.4
B58,Min_Temp,Rajshahi,1992,12,31,minimum,7.8
B58,Min_Temp,Rajshahi,1993,1,31,minimum,5.2
B58,Min_Temp,Rajshahi,1993,2,28,minimum,7.2
B58,Min_Temp,Rajshahi,1993,3,31,minimum,11.4
B58,Min_Temp,Rajshahi,1993,4,30,minimum,17.2
B58,Min_Temp,Rajshahi,1993,5,31,minimum,19.8
B58,Min_Temp,Rajshahi,1993,6,30,minimum,22.2
B58,Min_Temp,Rajshahi,1993,7,31,minimum,24.3
B58,Min_Temp,Rajshahi,1993,8,31,minimum,25.2
B58,Min_Temp,Rajshahi,1993,9,30,minimum,23.5
B58,Min_Temp,Rajshahi,1993,10,31,minimum,18.8
B58,Min_Temp,Rajshahi,1993,11,30,minimum,13.8
B58,Min_Temp,Rajshahi,1993,12,31,minimum,10.5
B58,Min_Temp,Rajshahi,1994,1,31,minimum,8.6
B58,Min_Temp,Rajshahi,1994,2,28,minimum,9.0
B58,Min_Temp,Rajshahi,1994,3,31,minimum,11.6
B58,Min_Temp,Rajshahi,1994,4,30,minimum,17.5
B58,Min_Temp,Rajshahi,1994,5,31,minimum,20.4
B58,Min_Temp,Rajshahi,1994,6,30,minimum,22.4
B58,Min_Temp,Rajshahi,1994,7,31,minimum,24.5
B58,Min_Temp,Rajshahi,1994,8,31,minimum,24.5
B58,Min_Temp,Rajshahi,1994,9,30,minimum,21.2
B58,Min_Temp,Rajshahi,1994,10,31,minimum,19.0
B58,Min_Temp,Rajshahi,1994,11,30,minimum,13.3
B58,Min_Temp,Rajshahi,1994,12,31,minimum,9.0
B58,Min_Temp,Rajshahi,1995,1,31,minimum,4.7
B58,Min_Temp,Rajshahi,1995,2,28,minimum,8.4
B58,Min_Temp,Rajshahi,1995,3,31,minimum,11.5
B58,Min_Temp,Rajshahi,1995,4,30,minimum,17.1
B58,Min_Temp,Rajshahi,1995,5,31,minimum,21.8
B58,Min_Temp,Rajshahi,1995,6,30,minimum,22.8
B58,Min_Temp,Rajshahi,1995,7,31,minimum,24.2
B58,Min_Temp,Rajshahi,1995,8,31,minimum,24.3
B58,Min_Temp,Rajshahi,1995,9,30,minimum,23.2
B58,Min_Temp,Rajshahi,1995,10,31,minimum,19.4
B58,Min_Temp,Rajshahi,1995,11,30,minimum,10.5
B58,Min_Temp,Rajshahi,1995,12,31,minimum,9.8
B58,Min_Temp,Rajshahi,1996,1,31,minimum,6.3
B58,Min_Temp,Rajshahi,1996,2,29,minimum,8.0
B58,Min_Temp,Rajshahi,1996,3,31,minimum,13.4
B58,Min_Temp,Rajshahi,1996,4,30,minimum,15.2
B58,Min_Temp,Rajshahi,1996,5,31,minimum,20.0
B58,Min_Temp,Rajshahi,1996,6,30,minimum,21.2
B58,Min_Temp,Rajshahi,1996,7,31,minimum,24.8
B58,Min_Temp,Rajshahi,1996,8,31,minimum,23.6
B58,Min_Temp,Rajshahi,1996,9,30,minimum,23.3
B58,Min_Temp,Rajshahi,1996,10,31,minimum,19.7
B58,Min_Temp,Rajshahi,1996,11,30,minimum,11.8
B58,Min_Temp,Rajshahi,1996,12,31,minimum,8.6
B58,Min_Temp,Rajshahi,1997,1,30,minimum,6.4
B58,Min_Temp,Rajshahi,1997,2,28,minimum,7.3
B58,Min_Temp,Rajshahi,1997,3,31,minimum,15.0
B58,Min_Temp,Rajshahi,1997,4,30,minimum,17.0
B58,Min_Temp,Rajshahi,1997,5,31,minimum,21.0
B58,Min_Temp,Rajshahi,1997,6,23,minimum,23.0
B58,Min_Temp,Rajshahi,1997,7,28,minimum,24.0
B58,Min_Temp,Rajshahi,1997,8,29,minimum,24.0
B58,Min_Temp,Rajshahi,1997,9,30,minimum,23.0
B58,Min_Temp,Rajshahi,1997,10,31,minimum,18.6
B58,Min_Temp,Rajshahi,1997,11,30,minimum,14.8
B58,Min_Temp,Rajshahi,1997,12,31,minimum,8.0
B58,Min_Temp,Rajshahi,1998,1,31,minimum,6.4
B58,Min_Temp,Rajshahi,1998,2,28,minimum,9.2
B58,Min_Temp,Rajshahi,1998,3,31,minimum,11.4
B58,Min_Temp,Rajshahi,1998,4,30,minimum,17.0
B58,Min_Temp,Rajshahi,1998,5,31,minimum,20.3
B58,Min_Temp,Rajshahi,1998,6,30,minimum,25.7
B58,Min_Temp,Rajshahi,1998,7,31,minimum,25.0
B58,Min_Temp,Rajshahi,1998,8,31,minimum,25.4
B58,Min_Temp,Rajshahi,1998,9,30,minimum,23.2
B58,Min_Temp,Rajshahi,1998,10,31,minimum,19.6
B58,Min_Temp,Rajshahi,1998,11,30,minimum,14.8
B58,Min_Temp,Rajshahi,1998,12,31,minimum,10.4
B58,Min_Temp,Rajshahi,1999,1,31,minimum,7.4
B58,Min_Temp,Rajshahi,1999,2,28,minimum,7.5
B58,Min_Temp,Rajshahi,1999,3,31,minimum,12.7
B58,Min_Temp,Rajshahi,1999,4,30,minimum,20.3
B58,Min_Temp,Rajshahi,1999,5,31,minimum,20.5
B58,Min_Temp,Rajshahi,1999,6,30,minimum,24.0
B58,Min_Temp,Rajshahi,1999,7,31,minimum,20.7
B58,Min_Temp,Rajshahi,1999,8,31,minimum,24.2
B58,Min_Temp,Rajshahi,1999,9,30,minimum,23.8
B58,Min_Temp,Rajshahi,1999,10,31,minimum,21.8
B58,Min_Temp,Rajshahi,1999,11,30,minimum,14.0
B58,Min_Temp,Rajshahi,1999,12,31,minimum,11.5
B58,Min_Temp,Rajshahi,2000,1,31,minimum,5.8
B58,Min_Temp,Rajshahi,2000,2,29,minimum,8.8
B58,Min_Temp,Rajshahi,2000,3,31,minimum,13.0
B58,Min_Temp,Rajshahi,2000,4,30,minimum,18.9
B58,Min_Temp,Rajshahi,2000,5,31,minimum,20.5
B58,Min_Temp,Rajshahi,2000,6,30,minimum,24.2
B58,Min_Temp,Rajshahi,2000,7,31,minimum,25.3
B58,Min_Temp,Rajshahi,2000,8,31,minimum,24.5
B58,Min_Temp,Rajshahi,2000,9,30,minimum,23.2
B58,Min_Temp,Rajshahi,2000,10,31,minimum,19.0
B58,Min_Temp,Rajshahi,2000,11,30,minimum,16.2
B58,Min_Temp,Rajshahi,2000,12,31,minimum,10.2
B58,Min_Temp,Rajshahi,2001,1,31,minimum,6.4
B58,Min_Temp,Rajshahi,2001,2,28,minimum,8.5
B58,Min_Temp,Rajshahi,2001,3,31,minimum,11.8
B58,Min_Temp,Rajshahi,2001,4,30,minimum,19.5
B58,Min_Temp,Rajshahi,2001,5,31,minimum,20.2
B58,Min_Temp,Rajshahi,2001,6,30,minimum,23.2
B58,Min_Temp,Rajshahi,2001,7,31,minimum,25.0
B58,Min_Temp,Rajshahi,2001,8,31,minimum,24.4
B58,Min_Temp,Rajshahi,2001,9,30,minimum,24.5
B58,Min_Temp,Rajshahi,2001,10,31,minimum,21.4
B58,Min_Temp,Rajshahi,2001,11,30,minimum,14.4
B58,Min_Temp,Rajshahi,2001,12,31,minimum,10.3
B58,Min_Temp,Rajshahi,2002,1,31,minimum,8.4
B58,Min_Temp,Rajshahi,2002,2,28,minimum,8.0
B58,Min_Temp,Rajshahi,2002,3,31,minimum,12.6
B58,Min_Temp,Rajshahi,2002,4,30,minimum,17.0
B58,Min_Temp,Rajshahi,2002,5,31,minimum,19.5
B58,Min_Temp,Rajshahi,2002,6,30,minimum,23.8
B58,Min_Temp,Rajshahi,2002,7,31,minimum,23.4
B58,Min_Temp,Rajshahi,2002,8,31,minimum,24.1
B58,Min_Temp,Rajshahi,2002,9,30,minimum,24.2
B58,Min_Temp,Rajshahi,2002,10,31,minimum,16.2
B58,Min_Temp,Rajshahi,2002,11,30,minimum,14.3
B58,Min_Temp,Rajshahi,2002,12,31,minimum,9.2
B58,Min_Temp,Rajshahi,2003,1,31,minimum,3.4
B58,Min_Temp,Rajshahi,2003,2,28,minimum,11.4
B58,Min_Temp,Rajshahi,2003,3,31,minimum,10.6
B58,Min_Temp,Rajshahi,2003,4,30,minimum,20.4
B58,Min_Temp,Rajshahi,2003,5,31,minimum,20.2
B58,Min_Temp,Rajshahi,2003,6,30,minimum,22.7
B58,Min_Temp,Rajshahi,2003,7,31,minimum,24.6
B58,Min_Temp,Rajshahi,2003,8,31,minimum,25.1
B58,Min_Temp,Rajshahi,2003,9,30,minimum,23.6
B58,Min_Temp,Rajshahi,2003,10,31,minimum,22.2
B58,Min_Temp,Rajshahi,2003,11,30,minimum,11.8
B58,Min_Temp,Rajshahi,2003,12,31,minimum,9.5
B58,Min_Temp,Rajshahi,2004,1,31,minimum,8.2
B58,Min_Temp,Rajshahi,2004,2,29,minimum,8.6
B58,Min_Temp,Rajshahi,2004,3,31,minimum,12.5
B58,Min_Temp,Rajshahi,2004,4,30,minimum,19.5
B58,Min_Temp,Rajshahi,2004,5,31,minimum,21.4
B58,Min_Temp,Rajshahi,2004,6,30,minimum,23.0
B58,Min_Temp,Rajshahi,2004,7,31,minimum,23.5
B58,Min_Temp,Rajshahi,2004,8,31,minimum,24.5
B58,Min_Temp,Rajshahi,2004,9,30,minimum,21.5
B58,Min_Temp,Rajshahi,2004,10,31,minimum,19.5
B58,Min_Temp,Rajshahi,2004,11,30,minimum,14.2
B58,Min_Temp,Rajshahi,2004,12,31,minimum,7.7
B58,Min_Temp,Rajshahi,2005,1,31,minimum,7.5
B58,Min_Temp,Rajshahi,2005,2,28,minimum,8.9
B58,Min_Temp,Rajshahi,2005,3,31,minimum,15.2
B58,Min_Temp,Rajshahi,2005,4,30,minimum,18.9
B58,Min_Temp,Rajshahi,2005,5,31,minimum,19.2
B58,Min_Temp,Rajshahi,2005,6,30,minimum,24.0
B58,Min_Temp,Rajshahi,2005,7,31,minimum,24.0
B58,Min_Temp,Rajshahi,2005,8,31,minimum,25.4
B58,Min_Temp,Rajshahi,2005,9,30,minimum,23.4
B58,Min_Temp,Rajshahi,2005,10,31,minimum,19.6
B58,Min_Temp,Rajshahi,2005,11,30,minimum,12.1
B58,Min_Temp,Rajshahi,2005,12,31,minimum,9.2
B58,Min_Temp,Rajshahi,2006,1,31,minimum,6.5
B58,Min_Temp,Rajshahi,2006,2,28,minimum,12.8
B58,Min_Temp,Rajshahi,2006,3,31,minimum,13.7
B58,Min_Temp,Rajshahi,2006,4,30,minimum,18.5
B58,Min_Temp,Rajshahi,2006,5,31,minimum,19.0
B58,Min_Temp,Rajshahi,2006,6,30,minimum,22.5
B58,Min_Temp,Rajshahi,2006,7,31,minimum,25.2
B58,Min_Temp,Rajshahi,2006,8,31,minimum,24.5
B58,Min_Temp,Rajshahi,2006,9,30,minimum,24.0
B58,Min_Temp,Rajshahi,2006,10,31,minimum,20.5
B58,Min_Temp,Rajshahi,2006,11,30,minimum,10.4
B58,Min_Temp,Rajshahi,2006,12,31,minimum,9.4
B58,Min_Temp,Rajshahi,2007,1,31,minimum,6.2
B58,Min_Temp,Rajshahi,2007,2,28,minimum,10.6
B58,Min_Temp,Rajshahi,2007,3,31,minimum,11.9
B58,Min_Temp,Rajshahi,2007,4,30,minimum,18.5
B58,Min_Temp,Rajshahi,2007,5,31,minimum,20.9
B58,Min_Temp,Rajshahi,2007,6,30,minimum,20.8
B58,Min_Temp,Rajshahi,2007,7,31,minimum,23.4
B58,Min_Temp,Rajshahi,2007,8,31,minimum,24.5
B58,Min_Temp,Rajshahi,2007,9,30,minimum,24.1
B58,Min_Temp,Rajshahi,2007,10,31,minimum,19.6
B58,Min_Temp,Rajshahi,2007,11,30,minimum,14.5
B58,Min_Temp,Rajshahi,2007,12,31,minimum,7.3
B58,Min_Temp,Rajshahi,2008,1,31,minimum,6.8
B58,Min_Temp,Rajshahi,2008,2,29,minimum,6.7
B58,Min_Temp,Rajshahi,2008,3,31,minimum,14.4
B58,Min_Temp,Rajshahi,2008,4,30,minimum,17.8
B58,Min_Temp,Rajshahi,2008,5,31,minimum,20.3
B58,Min_Temp,Rajshahi,2008,6,30,minimum,22.6
B58,Min_Temp,Rajshahi,2008,7,31,minimum,24.8
B58,Min_Temp,Rajshahi,2008,8,31,minimum,25.0
B58,Min_Temp,Rajshahi,2008,9,30,minimum,24.5
B58,Min_Temp,Rajshahi,2008,10,31,minimum,17.9
B58,Min_Temp,Rajshahi,2008,11,30,minimum,12.0
B58,Min_Temp,Rajshahi,2008,12,31,minimum,10.0
B58,Min_Temp,Rajshahi,2009,1,31,minimum,8.0
B58,Min_Temp,Rajshahi,2009,2,28,minimum,9.5
B58,Min_Temp,Rajshahi,2009,3,31,minimum,12.0
B58,Min_Temp,Rajshahi,2009,4,30,minimum,18.8
B58,Min_Temp,Rajshahi,2009,5,31,minimum,21.0
B58,Min_Temp,Rajshahi,2009,6,30,minimum,23.4
B58,Min_Temp,Rajshahi,2009,7,31,minimum,24.8
B58,Min_Temp,Rajshahi,2009,8,31,minimum,24.7
B58,Min_Temp,Rajshahi,2009,9,30,minimum,24.4
B58,Min_Temp,Rajshahi,2009,10,31,minimum,16.7
B58,Min_Temp,Rajshahi,2009,11,30,minimum,11.5
B58,Min_Temp,Rajshahi,2009,12,31,minimum,6.1
B58,Min_Temp,Rajshahi,2010,1,31,minimum,6.5
B58,Min_Temp,Rajshahi,2010,2,28,minimum,8.5
B58,Min_Temp,Rajshahi,2010,3,31,minimum,14.2
B58,Min_Temp,Rajshahi,2010,4,30,minimum,20.0
B58,Min_Temp,Rajshahi,2010,5,31,minimum,21.0
B58,Min_Temp,Rajshahi,2010,6,30,minimum,22.7
B58,Min_Temp,Rajshahi,2010,7,31,minimum,25.6
B58,Min_Temp,Rajshahi,2010,8,31,minimum,25.0
B58,Min_Temp,Rajshahi,2010,9,30,minimum,22.6
B58,Min_Temp,Rajshahi,2010,10,31,minimum,18.8
B58,Min_Temp,Rajshahi,2010,11,30,minimum,13.6
B58,Min_Temp,Rajshahi,2010,12,31,minimum,7.2
B58,Min_Temp,Rajshahi,2011,1,31,minimum,4.8
B58,Min_Temp,Rajshahi,2011,2,28,minimum,9.0
B58,Min_Temp,Rajshahi,2011,3,31,minimum,9.8
B58,Min_Temp,Rajshahi,2011,4,30,minimum,19.2
B58,Min_Temp,Rajshahi,2011,5,31,minimum,21.0
B58,Min_Temp,Rajshahi,2011,6,30,minimum,23.9
B58,Min_Temp,Rajshahi,2011,7,31,minimum,24.5
B58,Min_Temp,Rajshahi,2011,8,31,minimum,24.3
B58,Min_Temp,Rajshahi,2011,9,30,minimum,25.0
B58,Min_Temp,Rajshahi,2011,10,31,minimum,15.8
B58,Min_Temp,Rajshahi,2011,11,30,minimum,13.3
B58,Min_Temp,Rajshahi,2011,12,31,minimum,6.5
B58,Min_Temp,Rajshahi,2012,1,31,minimum,6.4
B58,Min_Temp,Rajshahi,2012,2,29,minimum,7.0
B58,Min_Temp,Rajshahi,2012,3,31,minimum,13.0
B58,Min_Temp,Rajshahi,2012,4,30,minimum,18.5
B58,Min_Temp,Rajshahi,2012,5,31,minimum,20.7
B58,Min_Temp,Rajshahi,2012,6,30,minimum,23.4
B58,Min_Temp,Rajshahi,2012,7,31,minimum,25.0
B58,Min_Temp,Rajshahi,2012,8,31,minimum,25.5
B58,Min_Temp,Rajshahi,2012,9,30,minimum,24.8
B58,Min_Temp,Rajshahi,2012,10,31,minimum,17.5
B58,Min_Temp,Rajshahi,2012,11,30,minimum,10.9
B58,Min_Temp,Rajshahi,2012,12,31,minimum,7.5
B58,Min_Temp,Rajshahi,2013,1,31,minimum,4.4
B58,Min_Temp,Rajshahi,2013,2,28,minimum,10.0
B58,Min_Temp,Rajshahi,2013,3,31,minimum,12.5
B58,Min_Temp,Rajshahi,2013,4,30,minimum,17.6
B58,Min_Temp,Rajshahi,2013,5,31,minimum,21.8
B58,Min_Temp,Rajshahi,2013,6,30,minimum,22.4
B58,Min_Temp,Rajshahi,2013,7,31,minimum,25.4
B58,Min_Temp,Rajshahi,2013,8,31,minimum,25.0
