Relation,Primary_Key,Source_Kept,Value_Kept,Source_Rejected,Value_Rejected,Conflict_Class
Temperature_Record,Chandpur | 2004 | 7 | Minimum,BMD B46,26.3,BRRI B58,24.1,substantive
Temperature_Record,Chandpur | 2004 | 8 | Minimum,BMD B46,26.0,BRRI B58,25.0,substantive
Temperature_Record,Chandpur | 2004 | 9 | Minimum,BMD B46,25.7,BRRI B58,24.1,substantive
Temperature_Record,Chandpur | 2004 | 10 | Minimum,BMD B46,24.3,BRRI B58,23.0,substantive
Temperature_Record,Chandpur | 2004 | 11 | Minimum,BMD B46,19.7,BRRI B58,17.0,substantive
Temperature_Record,Chandpur | 2004 | 12 | Minimum,BMD B46,17.1,BRRI B58,12.2,substantive
Temperature_Record,Chandpur | 2005 | 1 | Minimum,BMD B47,14.4,BRRI B58,11.1,substantive
Temperature_Record,Chandpur | 2005 | 2 | Minimum,BMD B47,18.0,BRRI B58,13.0,substantive
Temperature_Record,Chandpur | 2005 | 3 | Minimum,BMD B47,22.4,BRRI B58,18.6,substantive
Temperature_Record,Chandpur | 2005 | 4 | Minimum,BMD B47,24.2,BRRI B58,20.6,substantive
Temperature_Record,Chandpur | 2005 | 5 | Minimum,BMD B47,24.9,BRRI B58,21.4,substantive
Temperature_Record,Chandpur | 2005 | 6 | Minimum,BMD B47,26.8,BRRI B58,25.0,substantive
Temperature_Record,Chandpur | 2005 | 7 | Minimum,BMD B47,26.0,BRRI B58,22.2,substantive
Temperature_Record,Chandpur | 2005 | 8 | Minimum,BMD B47,26.4,BRRI B58,25.3,substantive
Temperature_Record,Chandpur | 2005 | 9 | Minimum,BMD B47,26.1,BRRI B58,24.1,substantive
Temperature_Record,Chandpur | 2005 | 10 | Minimum,BMD B47,25.0,BRRI B58,22.7,substantive
Temperature_Record,Chandpur | 2005 | 11 | Minimum,BMD B47,20.2,BRRI B58,17.3,substantive
Temperature_Record,Chandpur | 2005 | 12 | Minimum,BMD B47,16.5,BRRI B58,14.1,substantive
Temperature_Record,Chandpur | 2006 | 1 | Minimum,BMD B48,14.1,BRRI B58,11.1,substantive
Temperature_Record,Chandpur | 2006 | 2 | Minimum,BMD B48,19.4,BRRI B58,15.5,substantive
Temperature_Record,Chandpur | 2006 | 3 | Minimum,BMD B48,21.5,BRRI B58,16.1,substantive
Temperature_Record,Chandpur | 2006 | 4 | Minimum,BMD B48,23.9,BRRI B58,21.1,substantive
Temperature_Record,Chandpur | 2006 | 5 | Minimum,BMD B48,25.3,BRRI B58,22.1,substantive
Temperature_Record,Chandpur | 2006 | 6 | Minimum,BMD B48,26.4,BRRI B58,24.8,substantive
Temperature_Record,Chandpur | 2006 | 7 | Minimum,BMD B48,26.3,BRRI B58,25.1,substantive
Temperature_Record,Chandpur | 2006 | 8 | Minimum,BMD B48,26.0,BRRI B58,23.8,substantive
Temperature_Record,Chandpur | 2006 | 9 | Minimum,BMD B48,25.8,BRRI B58,24.3,substantive
Temperature_Record,Chandpur | 2006 | 10 | Minimum,BMD B48,25.0,BRRI B58,22.1,substantive
Temperature_Record,Chandpur | 2006 | 11 | Minimum,BMD B48,20.6,BRRI B58,15.0,substantive
Temperature_Record,Chandpur | 2006 | 12 | Minimum,BMD B48,15.6,BRRI B58,13.6,substantive
Temperature_Record,Chandpur | 2007 | 1 | Minimum,BMD B49,12.9,BRRI B58,10.0,substantive
Temperature_Record,Chandpur | 2007 | 2 | Minimum,BMD B49,16.8,BRRI B58,13.6,substantive
Temperature_Record,Chandpur | 2007 | 3 | Minimum,BMD B49,18.7,BRRI B58,15.0,substantive
Temperature_Record,Chandpur | 2007 | 4 | Minimum,BMD B49,23.8,BRRI B58,17.6,substantive
Temperature_Record,Chandpur | 2007 | 5 | Minimum,BMD B49,25.6,BRRI B58,22.0,substantive
Temperature_Record,Chandpur | 2007 | 6 | Minimum,BMD B49,25.7,BRRI B58,22.5,substantive
Temperature_Record,Chandpur | 2007 | 7 | Minimum,BMD B49,26.0,BRRI B58,23.1,substantive
Temperature_Record,Chandpur | 2007 | 8 | Minimum,BMD B49,26.5,BRRI B58,25.0,substantive
Temperature_Record,Chandpur | 2007 | 9 | Minimum,BMD B49,26.4,BRRI B58,24.5,substantive
Temperature_Record,Chandpur | 2007 | 10 | Minimum,BMD B49,24.3,BRRI B58,20.1,substantive
Temperature_Record,Chandpur | 2007 | 11 | Minimum,BMD B49,21.0,BRRI B58,17.6,substantive
Temperature_Record,Chandpur | 2007 | 12 | Minimum,BMD B49,15.7,BRRI B58,12.1,substantive
Temperature_Record,Chandpur | 2008 | 1 | Minimum,BMD B50,14.4,BRRI B58,10.7,substantive
Temperature_Record,Chandpur | 2008 | 2 | Minimum,BMD B50,14.9,BRRI B58,10.3,substantive
Temperature_Record,Chandpur | 2008 | 3 | Minimum,BMD B50,21.6,BRRI B58,15.5,substantive
Temperature_Record,Chandpur | 2008 | 4 | Minimum,BMD B50,24.0,BRRI B58,19.8,substantive
Temperature_Record,Chandpur | 2008 | 5 | Minimum,BMD B50,24.9,BRRI B58,21.5,substantive
Temperature_Record,Chandpur | 2008 | 6 | Minimum,BMD B50,25.8,BRRI B58,22.4,substantive
Temperature_Record,Chandpur | 2008 | 7 | Minimum,BMD B50,25.9,BRRI B58,24.9,substantive
Temperature_Record,Chandpur | 2008 | 8 | Minimum,BMD B50,26.1,BRRI B58,25.1,substantive
Temperature_Record,Chandpur | 2008 | 9 | Minimum,BMD B50,26.0,BRRI B58,24.6,substantive
Temperature_Record,Chandpur | 2008 | 10 | Minimum,BMD B50,23.8,BRRI B58,18.1,substantive
Temperature_Record,Chandpur | 2008 | 11 | Minimum,BMD B50,19.5,BRRI B58,16.2,substantive
Temperature_Record,Chandpur | 2008 | 12 | Minimum,BMD B50,17.1,BRRI B58,14.0,substantive
Temperature_Record,Chandpur | 2009 | 1 | Minimum,BMD B51,14.4,BRRI B58,11.8,substantive
Temperature_Record,Chandpur | 2009 | 2 | Minimum,BMD B51,16.5,BRRI B58,12.1,substantive
Temperature_Record,Chandpur | 2009 | 3 | Minimum,BMD B51,21.0,BRRI B58,16.5,substantive
Temperature_Record,Chandpur | 2009 | 4 | Minimum,BMD B51,25.1,BRRI B58,19.0,substantive
Temperature_Record,Chandpur | 2009 | 5 | Minimum,BMD B51,24.2,BRRI B58,20.2,substantive
Temperature_Record,Chandpur | 2009 | 6 | Minimum,BMD B51,26.5,BRRI B58,22.6,substantive
Temperature_Record,Chandpur | 2009 | 7 | Minimum,BMD B51,25.9,BRRI B58,23.6,substantive
Temperature_Record,Chandpur | 2009 | 8 | Minimum,BMD B51,26.2,BRRI B58,24.5,substantive
Temperature_Record,Chandpur | 2009 | 9 | Minimum,BMD B51,25.3,BRRI B58,24.8,substantive
Temperature_Record,Chandpur | 2009 | 10 | Minimum,BMD B51,24.1,BRRI B58,21.1,substantive
Temperature_Record,Chandpur | 2009 | 11 | Minimum,BMD B51,20.3,BRRI B58,14.6,substantive
Temperature_Record,Chandpur | 2009 | 12 | Minimum,BMD B51,15.0,BRRI B58,10.5,substantive
Temperature_Record,Chandpur | 2010 | 1 | Minimum,BMD B52,12.4,BRRI B58,9.0,substantive
Temperature_Record,Chandpur | 2010 | 2 | Minimum,BMD B52,15.9,BRRI B58,11.7,substantive
Temperature_Record,Chandpur | 2010 | 3 | Minimum,BMD B52,22.5,BRRI B58,18.5,substantive
Temperature_Record,Chandpur | 2010 | 4 | Minimum,BMD B52,25.9,BRRI B58,21.9,substantive
Temperature_Record,Chandpur | 2010 | 5 | Minimum,BMD B52,25.2,BRRI B58,21.3,substantive
Temperature_Record,Chandpur | 2010 | 6 | Minimum,BMD B52,26.3,BRRI B58,22.9,substantive
Temperature_Record,Chandpur | 2010 | 7 | Minimum,BMD B52,26.6,BRRI B58,25.1,substantive
Temperature_Record,Chandpur | 2010 | 8 | Minimum,BMD B52,26.7,BRRI B58,25.6,substantive
Temperature_Record,Chandpur | 2010 | 9 | Minimum,BMD B52,26.3,BRRI B58,24.5,substantive
Temperature_Record,Chandpur | 2010 | 10 | Minimum,BMD B52,25.3,BRRI B58,22.5,substantive
Temperature_Record,Chandpur | 2010 | 11 | Minimum,BMD B52,21.2,BRRI B58,17.1,substantive
Temperature_Record,Chandpur | 2010 | 12 | Minimum,BMD B52,15.2,BRRI B58,11.2,substantive
Temperature_Record,Chandpur | 2011 | 1 | Minimum,BRRI B58,7.6,BBS B01,12.0,substantive
Temperature_Record,Chandpur | 2011 | 2 | Minimum,BMD B53,16.2,BRRI B58,12.1,substantive
Temperature_Record,Chandpur | 2011 | 3 | Minimum,BRRI B58,14.8,BBS B01,20.3,substantive
Temperature_Record,Chandpur | 2011 | 4 | Minimum,BRRI B58,20.1,BBS B01,22.6,substantive
Temperature_Record,Chandpur | 2011 | 5 | Minimum,BRRI B58,20.3,BBS B01,24.4,substantive
Temperature_Record,Chandpur | 2011 | 6 | Minimum,BRRI B58,24.1,BBS B01,26.0,substantive
Temperature_Record,Chandpur | 2011 | 7 | Minimum,BMD B53,26.1,BRRI B58,24.5,substantive
Temperature_Record,Chandpur | 2011 | 8 | Minimum,BRRI B58,24.5,BBS B01,26.0,substantive
Temperature_Record,Chandpur | 2011 | 9 | Minimum,BMD B53,26.1,BRRI B58,24.5,substantive
Temperature_Record,Chandpur | 2011 | 10 | Minimum,BRRI B58,22.3,BBS B01,24.7,substantive
Temperature_Record,Chandpur | 2011 | 11 | Minimum,BMD B53,19.2,BRRI B58,16.2,substantive
Temperature_Record,Chandpur | 2011 | 12 | Minimum,BRRI B58,11.1,BBS B01,15.3,substantive
Temperature_Record,Chandpur | 2012 | 1 | Minimum,BMD B54,12.0,BRRI B58,10.5,substantive
Temperature_Record,Chandpur | 2012 | 2 | Minimum,BMD B54,16.2,BRRI B58,11.7,substantive
Temperature_Record,Chandpur | 2012 | 3 | Minimum,BMD B54,20.3,BRRI B58,16.3,substantive
Temperature_Record,Chandpur | 2012 | 4 | Minimum,BMD B54,22.6,BRRI B58,18.3,substantive
Temperature_Record,Chandpur | 2012 | 5 | Minimum,BMD B54,24.4,BRRI B58,20.4,substantive
Temperature_Record,Chandpur | 2012 | 6 | Minimum,BMD B54,26.0,BRRI B58,22.6,substantive
Temperature_Record,Chandpur | 2012 | 7 | Minimum,BMD B54,26.1,BRRI B58,25.1,substantive
Temperature_Record,Chandpur | 2012 | 8 | Minimum,BMD B54,26.0,BRRI B58,24.8,substantive
Temperature_Record,Chandpur | 2012 | 9 | Minimum,BMD B54,26.1,BRRI B58,25.1,substantive
Temperature_Record,Chandpur | 2012 | 10 | Minimum,BMD B54,24.7,BRRI B58,20.1,substantive
Temperature_Record,Chandpur | 2012 | 11 | Minimum,BMD B54,19.2,BRRI B58,14.3,substantive
Temperature_Record,Chandpur | 2012 | 12 | Minimum,BMD B54,15.3,BRRI B58,10.3,substantive
Temperature_Record,Chandpur | 2013 | 1 | Minimum,BRRI B58,7.2,BBS B01,11.7,substantive
Temperature_Record,Chandpur | 2013 | 2 | Minimum,BRRI B58,13.4,BBS B01,16.0,substantive
Temperature_Record,Chandpur | 2013 | 3 | Minimum,BRRI B58,15.8,BBS B01,21.3,substantive
Temperature_Record,Chandpur | 2013 | 4 | Minimum,BRRI B58,19.0,BBS B01,23.8,substantive
Temperature_Record,Chandpur | 2013 | 5 | Minimum,BRRI B58,19.7,BBS B01,24.4,substantive
Temperature_Record,Chandpur | 2013 | 6 | Minimum,BRRI B58,21.1,BBS B01,26.3,substantive
Temperature_Record,Chandpur | 2013 | 7 | Minimum,BRRI B58,25.3,BBS B01,26.4,substantive
Temperature_Record,Chandpur | 2013 | 8 | Minimum,BRRI B58,25.0,BBS B01,26.2,substantive
Temperature_Record,Chandpur | 2013 | 9 | Minimum,BRRI B58,24.3,BBS B01,26.0,substantive
Temperature_Record,Chandpur | 2013 | 10 | Minimum,BRRI B58,21.1,BBS B01,24.5,substantive
Temperature_Record,Chandpur | 2013 | 11 | Minimum,BRRI B58,16.5,BBS B01,19.1,substantive
Temperature_Record,Chandpur | 2013 | 12 | Minimum,BRRI B58,11.5,BBS B01,15.8,substantive
Temperature_Record,Chandpur | 2014 | 1 | Minimum,BRRI B58,10.2,BBS B01,13.5,substantive
Temperature_Record,Chandpur | 2014 | 2 | Minimum,BRRI B58,12.3,BBS B01,15.4,substantive
Temperature_Record,Chandpur | 2014 | 3 | Minimum,BRRI B58,15.1,BBS B01,20.0,substantive
Temperature_Record,Chandpur | 2014 | 4 | Minimum,BRRI B58,19.4,BBS B01,24.9,substantive
Temperature_Record,Chandpur | 2014 | 5 | Minimum,BRRI B58,21.3,BBS B01,25.8,substantive
Temperature_Record,Chandpur | 2014 | 6 | Minimum,BRRI B58,23.5,BBS B01,26.2,substantive
Temperature_Record,Chandpur | 2014 | 7 | Minimum,BRRI B58,25.0,BBS B01,26.3,substantive
Temperature_Record,Chandpur | 2014 | 8 | Minimum,BRRI B58,25.1,BBS B01,26.3,substantive
Temperature_Record,Chandpur | 2014 | 9 | Minimum,BRRI B58,25.1,BBS B01,26.0,substantive
Temperature_Record,Chandpur | 2014 | 10 | Minimum,BRRI B58,19.5,BBS B01,24.1,substantive
Temperature_Record,Chandpur | 2014 | 11 | Minimum,BRRI B58,15.1,BBS B01,19.5,substantive
Temperature_Record,Chandpur | 2014 | 12 | Minimum,BRRI B58,13.0,BBS B01,15.2,substantive
Temperature_Record,Chandpur | 2015 | 1 | Minimum,BRRI B58,11.5,BBS B01,14.5,substantive
Temperature_Record,Chandpur | 2015 | 2 | Minimum,BRRI B58,11.1,BBS B01,16.0,substantive
Temperature_Record,Chandpur | 2015 | 3 | Minimum,BRRI B58,15.3,BBS B01,19.7,substantive
Temperature_Record,Chandpur | 2015 | 4 | Minimum,BRRI B58,19.1,BBS B01,22.7,substantive
Temperature_Record,Chandpur | 2015 | 5 | Minimum,BRRI B58,21.1,BBS B01,25.0,substantive
Temperature_Record,Chandpur | 2015 | 6 | Minimum,BRRI B58,22.1,BBS B01,26.0,substantive
Temperature_Record,Chandpur | 2015 | 7 | Minimum,BRRI B58,23.3,BBS B01,25.6,substantive
Temperature_Record,Chandpur | 2015 | 8 | Minimum,BRRI B58,24.6,BBS B01,26.2,substantive
Temperature_Record,Chandpur | 2015 | 9 | Minimum,BRRI B58,25.1,BBS B01,26.0,substantive
Temperature_Record,Chandpur | 2015 | 10 | Minimum,BRRI B58,22.1,BBS B01,24.5,substantive
Temperature_Record,Chandpur | 2015 | 11 | Minimum,BRRI B58,18.0,BBS B01,20.5,substantive
Temperature_Record,Chandpur | 2015 | 12 | Minimum,BRRI B58,12.1,BBS B01,16.2,substantive
Temperature_Record,Chandpur | 2016 | 1 | Minimum,BRRI B58,10.0,BBS B01,13.6,substantive
Temperature_Record,Chandpur | 2016 | 2 | Minimum,BRRI B58,13.5,BBS B01,19.0,substantive
Temperature_Record,Chandpur | 2016 | 3 | Minimum,BRRI B58,19.1,BBS B01,22.0,substantive
Temperature_Record,Chandpur | 2016 | 4 | Minimum,BRRI B58,18.6,BBS B01,25.9,substantive
Temperature_Record,Chandpur | 2016 | 5 | Minimum,BRRI B58,19.7,BBS B01,24.7,substantive
Temperature_Record,Chandpur | 2016 | 6 | Minimum,BRRI B58,23.5,BBS B01,26.2,substantive
Temperature_Record,Chandpur | 2016 | 7 | Minimum,BRRI B58,25.0,BBS B01,26.2,substantive
Temperature_Record,Chandpur | 2016 | 8 | Minimum,BRRI B58,23.5,BBS B01,26.1,substantive
Temperature_Record,Chandpur | 2016 | 9 | Minimum,BRRI B58,25.3,BBS B01,26.3,substantive
Temperature_Record,Chandpur | 2016 | 10 | Minimum,BRRI B58,23.6,BBS B01,25.1,substantive
Temperature_Record,Chandpur | 2016 | 11 | Minimum,BRRI B58,17.1,BBS B01,20.0,substantive
Temperature_Record,Chandpur | 2016 | 12 | Minimum,BRRI B58,14.2,BBS B01,16.9,substantive
Temperature_Record,Chandpur | 2019 | 1 | Minimum,BRRI B58,12.5,BBS B02,14.5,substantive
Temperature_Record,Chandpur | 2019 | 2 | Minimum,BRRI B58,13.0,BBS B02,16.6,substantive
Temperature_Record,Chandpur | 2019 | 3 | Minimum,BRRI B58,14.6,BBS B02,20.9,substantive
Temperature_Record,Chandpur | 2019 | 4 | Minimum,BRRI B58,18.2,BBS B02,24.0,substantive
Temperature_Record,Chandpur | 2019 | 5 | Minimum,BRRI B58,21.7,BBS B02,26.4,substantive
Temperature_Record,Chandpur | 2019 | 6 | Minimum,BRRI B58,22.5,BBS B02,26.8,substantive
Temperature_Record,Chandpur | 2019 | 7 | Minimum,BRRI B58,24.1,BBS B02,26.3,substantive
Temperature_Record,Chandpur | 2019 | 8 | Minimum,BRRI B58,24.6,BBS B02,26.7,substantive
Temperature_Record,Chandpur | 2019 | 9 | Minimum,BRRI B58,24.0,BBS B02,26.4,substantive
Temperature_Record,Chandpur | 2019 | 10 | Minimum,BRRI B58,22.1,BBS B02,24.7,substantive
Temperature_Record,Chandpur | 2019 | 11 | Minimum,BRRI B58,18.4,BBS B02,21.0,substantive
Temperature_Record,Chandpur | 2019 | 12 | Minimum,BRRI B58,12.8,BBS B02,15.7,substantive
Temperature_Record,Chandpur | 2020 | 1 | Minimum,BRRI B58,11.3,BBS B02,14.2,substantive
Temperature_Record,Chandpur | 2020 | 2 | Minimum,BRRI B58,11.4,BBS B02,15.6,substantive
Temperature_Record,Chandpur | 2020 | 3 | Minimum,BRRI B58,16.1,BBS B02,20.4,substantive
Temperature_Record,Chandpur | 2020 | 4 | Minimum,BRRI B58,20.5,BBS B02,23.3,substantive
Temperature_Record,Chandpur | 2020 | 5 | Minimum,BRRI B58,21.2,BBS B02,24.8,substantive
Temperature_Record,Chandpur | 2020 | 6 | Minimum,BRRI B58,24.2,BBS B02,26.5,substantive
Temperature_Record,Chandpur | 2020 | 7 | Minimum,BRRI B58,25.5,BBS B02,26.9,substantive
Temperature_Record,Chandpur | 2020 | 8 | Minimum,BRRI B58,25.0,BBS B02,26.9,substantive
Temperature_Record,Chandpur | 2020 | 9 | Minimum,BRRI B58,25.0,BBS B02,27.1,substantive
Temperature_Record,Chandpur | 2020 | 10 | Minimum,BRRI B58,23.4,BBS B02,26.3,substantive
Temperature_Record,Chandpur | 2020 | 11 | Minimum,BRRI B58,16.2,BBS B02,20.3,substantive
Temperature_Record,Chandpur | 2020 | 12 | Minimum,BRRI B58,12.5,BBS B02,15.7,substantive
Temperature_Record,Chandpur | 2021 | 1 | Minimum,BRRI B58,11.0,BBS B02,14.5,substantive
Temperature_Record,Chandpur | 2021 | 2 | Minimum,BRRI B58,10.5,BBS B02,16.2,substantive
Temperature_Record,Chandpur | 2021 | 3 | Minimum,BRRI B58,19.5,BBS B02,22.9,substantive
Temperature_Record,Chandpur | 2021 | 4 | Minimum,BRRI B58,19.8,BBS B02,25.2,substantive
Temperature_Record,Chandpur | 2021 | 5 | Minimum,BRRI B58,21.5,BBS B02,26.0,substantive
Temperature_Record,Chandpur | 2021 | 6 | Minimum,BRRI B58,24.0,BBS B02,26.0,substantive
Temperature_Record,Chandpur | 2021 | 7 | Minimum,BRRI B58,23.7,BBS B02,26.8,substantive
Temperature_Record,Chandpur | 2021 | 8 | Minimum,BRRI B58,25.0,BBS B02,26.9,substantive
Temperature_Record,Chandpur | 2021 | 9 | Minimum,BRRI B58,24.5,BBS B02,26.4,substantive
Temperature_Record,Chandpur | 2021 | 10 | Minimum,BRRI B58,23.7,BBS B02,25.7,substantive
Temperature_Record,Chandpur | 2021 | 11 | Minimum,BRRI B58,17.1,BBS B02,19.7,substantive
Temperature_Record,Chandpur | 2021 | 12 | Minimum,BRRI B58,13.6,BBS B02,16.9,substantive
Temperature_Record,Chandpur | 2023 | 1 | Minimum,BRRI B58,11.8,BBS B02,14.8,substantive
Temperature_Record,Chandpur | 2023 | 2 | Minimum,BRRI B58,11.9,BBS B02,18.2,substantive
Temperature_Record,Chandpur | 2023 | 3 | Minimum,BRRI B58,18.5,BBS B02,21.2,substantive
Temperature_Record,Chandpur | 2023 | 4 | Minimum,BRRI B58,20.8,BBS B02,24.7,substantive
Temperature_Record,Chandpur | 2023 | 5 | Minimum,BRRI B58,21.3,BBS B02,24.8,substantive
Temperature_Record,Chandpur | 2023 | 6 | Minimum,BRRI B58,24.8,BBS B02,26.9,substantive
Temperature_Record,Chandpur | 2023 | 7 | Minimum,BRRI B58,24.6,BBS B02,27.2,substantive
Temperature_Record,Chandpur | 2023 | 8 | Minimum,BRRI B58,25.2,BBS B02,26.7,substantive
Temperature_Record,Chandpur | 2023 | 9 | Minimum,BRRI B58,24.5,BBS B02,26.9,substantive
Temperature_Record,Chandpur | 2023 | 10 | Minimum,BRRI B58,22.0,BBS B02,25.1,substantive
Temperature_Record,Chandpur | 2023 | 11 | Minimum,BRRI B58,18.2,BBS B02,21.6,substantive
Temperature_Record,Chandpur | 2023 | 12 | Minimum,BRRI B58,14.5,BBS B02,17.9,substantive
Temperature_Record,Chittagong | 1995 | 1 | Minimum,BMD B37,13.2,BRRI B58,9.6,substantive
Temperature_Record,Chittagong | 1995 | 2 | Minimum,BMD B37,16.4,BRRI B58,11.7,substantive
Temperature_Record,Chittagong | 1995 | 3 | Minimum,BMD B37,20.5,BRRI B58,17.1,substantive
Temperature_Record,Chittagong | 1995 | 4 | Minimum,BMD B37,24.4,BRRI B58,16.5,substantive
Temperature_Record,Chittagong | 1995 | 5 | Minimum,BMD B37,27.2,BRRI B58,24.0,substantive
Temperature_Record,Chittagong | 1995 | 6 | Minimum,BMD B37,26.2,BRRI B58,24.0,substantive
Temperature_Record,Chittagong | 1995 | 7 | Minimum,BMD B37,25.7,BRRI B58,24.0,substantive
Temperature_Record,Chittagong | 1995 | 8 | Minimum,BMD B37,25.9,BRRI B58,24.0,substantive
Temperature_Record,Chittagong | 1995 | 9 | Minimum,BMD B37,25.9,BRRI B58,24.4,substantive
Temperature_Record,Chittagong | 1995 | 10 | Minimum,BMD B37,25.1,BRRI B58,23.7,substantive
Temperature_Record,Chittagong | 1995 | 11 | Minimum,BMD B37,21.8,BRRI B58,17.2,substantive
Temperature_Record,Chittagong | 1995 | 12 | Minimum,BMD B37,16.0,BRRI B58,14.0,substantive
Temperature_Record,Chittagong | 1996 | 1 | Minimum,BMD B38,14.1,BRRI B58,11.2,substantive
Temperature_Record,Chittagong | 1996 | 2 | Minimum,BMD B38,16.3,BRRI B58,12.0,substantive
Temperature_Record,Chittagong | 1996 | 3 | Minimum,BMD B38,22.2,BRRI B58,16.6,substantive
Temperature_Record,Chittagong | 1996 | 4 | Minimum,BMD B38,24.0,BRRI B58,20.2,substantive
Temperature_Record,Chittagong | 1996 | 5 | Minimum,BMD B38,25.4,BRRI B58,21.4,substantive
Temperature_Record,Chittagong | 1996 | 6 | Minimum,BMD B38,25.4,BRRI B58,22.3,substantive
Temperature_Record,Chittagong | 1996 | 7 | Minimum,BMD B38,25.7,BRRI B58,23.0,substantive
Temperature_Record,Chittagong | 1996 | 8 | Minimum,BMD B38,25.4,BRRI B58,23.4,substantive
Temperature_Record,Chittagong | 1996 | 9 | Minimum,BMD B38,25.7,BRRI B58,23.2,substantive
Temperature_Record,Chittagong | 1996 | 10 | Minimum,BMD B38,24.0,BRRI B58,22.8,substantive
Temperature_Record,Chittagong | 1996 | 11 | Minimum,BMD B38,20.5,BRRI B58,16.2,substantive
Temperature_Record,Chittagong | 1996 | 12 | Minimum,BMD B38,16.9,BRRI B58,13.8,substantive
Temperature_Record,Chittagong | 1997 | 1 | Minimum,BMD B39,13.3,BRRI B58,10.5,substantive
Temperature_Record,Chittagong | 1997 | 2 | Minimum,BMD B39,15.6,BRRI B58,11.4,substantive
Temperature_Record,Chittagong | 1997 | 3 | Minimum,BMD B39,20.8,BRRI B58,17.5,substantive
Temperature_Record,Chittagong | 1997 | 4 | Minimum,BMD B39,22.2,BRRI B58,17.7,substantive
Temperature_Record,Chittagong | 1997 | 5 | Minimum,BMD B39,25.1,BRRI B58,21.4,substantive
Temperature_Record,Chittagong | 1997 | 6 | Minimum,BMD B39,25.4,BRRI B58,22.0,substantive
Temperature_Record,Chittagong | 1997 | 7 | Minimum,BMD B39,25.6,BRRI B58,24.0,substantive
Temperature_Record,Chittagong | 1997 | 8 | Minimum,BMD B39,26.4,BRRI B58,24.6,substantive
Temperature_Record,Chittagong | 1997 | 9 | Minimum,BMD B39,25.3,BRRI B58,22.3,substantive
Temperature_Record,Chittagong | 1997 | 10 | Minimum,BMD B39,23.2,BRRI B58,20.4,substantive
Temperature_Record,Chittagong | 1997 | 11 | Minimum,BMD B39,20.4,BRRI B58,16.5,substantive
Temperature_Record,Chittagong | 1997 | 12 | Minimum,BMD B39,15.1,BRRI B58,11.5,substantive
Temperature_Record,Chittagong | 1998 | 1 | Minimum,BMD B40,14.1,BRRI B58,9.4,substantive
Temperature_Record,Chittagong | 1998 | 2 | Minimum,BMD B40,17.1,BRRI B58,13.0,substantive
Temperature_Record,Chittagong | 1998 | 3 | Minimum,BMD B40,19.4,BRRI B58,14.7,substantive
Temperature_Record,Chittagong | 1998 | 4 | Minimum,BMD B40,23.4,BRRI B58,18.5,substantive
Temperature_Record,Chittagong | 1998 | 5 | Minimum,BMD B40,25.5,BRRI B58,22.0,substantive
Temperature_Record,Chittagong | 1998 | 6 | Minimum,BMD B40,26.9,BRRI B58,24.5,substantive
Temperature_Record,Chittagong | 1998 | 7 | Minimum,BMD B40,25.8,BRRI B58,24.0,substantive
Temperature_Record,Chittagong | 1998 | 8 | Minimum,BMD B40,25.8,BRRI B58,23.9,substantive
Temperature_Record,Chittagong | 1998 | 9 | Minimum,BMD B40,25.8,BRRI B58,24.5,substantive
Temperature_Record,Chittagong | 1998 | 10 | Minimum,BMD B40,25.4,BRRI B58,23.6,substantive
Temperature_Record,Chittagong | 1998 | 11 | Minimum,BMD B40,22.8,BRRI B58,19.8,substantive
Temperature_Record,Chittagong | 1998 | 12 | Minimum,BMD B40,16.9,BRRI B58,14.5,substantive
Temperature_Record,Chittagong | 1999 | 1 | Minimum,BMD B41,14.5,BRRI B58,13.1,substantive
